Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
216	598	222.073834	1.13490812	300.29737	299.765584	299.29753	300.29737	0.993419611	0.0566579982	0	0	0	0	3
217	601	222.725681	1.14016232	300.307837	299.776207	299.30752	300.307837	0.994491902	0.0567122547	0	0	0	0	3
218	603	223.358369	1.14541652	300.317992	299.786676	299.317494	300.317992	0.995354963	0.0567677949	0	0	0	0	3
219	606	224.007905	1.15067073	300.328409	299.797303	299.327448	300.328409	0.996386756	0.056824911	0	0	0	0	3
220	608	224.638372	1.15592493	300.338515	299.807799	299.337388	300.338515	0.997323756	0.0568826906	0	0	0	0	3
221	611	225.285751	1.16117914	300.348885	299.818456	299.347297	300.348885	0.998476306	0.0569379553	0	0	0	0	3
222	613	225.913901	1.16643334	300.35894	299.828975	299.357169	300.35894	0.997937333	0.0569903249	0	0	0	0	3
223	616	226.559322	1.17168755	300.369265	299.839644	299.366993	300.369265	0.997621491	0.0570398246	0	0	0	0	3
224	618	227.185205	1.17694175	300.379271	299.850163	299.376785	300.379271	0.997206491	0.0570859674	0	0	0	0	3
225	620	227.828458	1.18219595	300.389549	299.860836	299.38653	300.389549	0.996998454	0.0571289765	0	0	0	0	3
226	623	228.452279	1.18745016	300.399509	299.871362	299.396246	300.399509	0.996683354	0.0571686476	0	0	0	0	3
227	625	229.093319	1.19270436	300.409738	299.882041	299.40589	300.409738	0.99658456	0.057205381	0	0	0	0	3
228	628	229.715262	1.19795857	300.419656	299.892559	299.415654	300.419656	0.996296817	0.0572391322	0	0	0	0	3
229	630	230.353941	1.20321277	300.429834	299.903315	299.425273	300.429834	0.996344261	0.0572703516	0	0	0	0	3
230	632	230.973836	1.20846697	300.439707	299.913869	299.434935	300.439707	0.996196222	0.0572990362	0	0	0	0	3
231	635	231.610483	1.21372118	300.44984	299.924618	299.444415	300.44984	0.996356719	0.0573256208	0	0	0	0	3
232	637	232.228511	1.21897538	300.459671	299.935144	299.454069	300.459671	0.996241136	0.0573501105	0	0	0	0	3
233	640	232.863238	1.22422959	300.46976	299.945941	299.463559	300.46976	0.99650052	0.0573729073	0	0	0	0	3
234	642	233.479548	1.22948379	300.47955	299.956528	299.473131	300.47955	0.996536742	0.0573939973	0	0	0	0	3
235	645	234.112221	1.234738	300.489595	299.967329	299.482458	300.489595	0.996930668	0.0574137474	0	0	0	0	3
236	647	234.726528	1.2399922	300.499341	299.97787	299.49198	300.499341	0.996993895	0.0574321246	0	0	0	0	3
237	649	235.357203	1.2452464	300.509341	299.988695	299.501253	300.509341	0.99748339	0.0574494573	0	0	0	0	3
238	652	235.969665	1.25050061	300.519046	299.999256	299.510713	300.519046	0.997638614	0.0574656976	0	0	0	0	3
239	654	236.598192	1.25575481	300.528999	300.010096	299.519913	300.528999	0.998218088	0.0574811323	0	0	0	0	3
240	657	237.208788	1.26100902	300.538662	300.020666	299.529312	300.538662	0.9984462	0.0574957001	0	0	0	0	3
241	659	237.835358	1.26626322	300.548572	300.031522	299.538449	300.548572	0.99910377	0.0575096582	0	0	0	0	3
242	661	238.444025	1.27151743	300.558192	300.042107	299.547784	300.558192	0.999401558	0.057522934	0	0	0	0	3
243	664	239.068774	1.27677163	300.568061	300.052979	299.556859	300.568061	1.00012839	0.0575357618	0	0	0	0	3
244	666	239.675689	1.28202583	300.577642	300.063579	299.566132	300.577642	1.00049083	0.0575480597	0	0	0	0	3
245	669	240.298631	1.28728004	300.587005	300.074464	299.575146	300.587005	1.00127486	0.0575597826	0	0	0	0	3
246	671	240.903761	1.29253424	300.595483	300.085066	299.584355	300.595483	1.00168046	0.0575705292	0	0	0	0	3
247	674	241.524949	1.29778845	300.603924	300.095943	299.59331	300.603924	1.00249307	0.057580373	0	0	0	0	3
248	676	242.128416	1.30304265	300.611798	300.106535	299.602458	300.611798	1.00292145	0.0575891091	0	0	0	0	3
