Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
215	596	221.439106	1.12965391	306.235808	304.874934	303.680725	306.235808	2.5550823	0.231218223	0	9	0	0	3
216	598	222.073834	1.13490812	306.24796	304.901558	303.696697	306.24796	2.55126285	0.231218223	0	9	0	0	3
217	601	222.725681	1.14016232	306.260337	304.928553	303.712172	306.260337	2.5481653	0.231218223	0	9	0	0	3
218	603	223.358369	1.14541652	306.272238	304.955147	303.727258	306.272238	2.5449794	0.231218223	0	9	0	0	3
219	606	224.007905	1.15067073	306.284349	304.982116	303.741993	306.284349	2.54235622	0.231218223	0	9	0	0	3
220	608	224.638372	1.15592493	306.296028	305.008762	303.756321	306.296028	2.53970741	0.231218223	0	9.1	0	0	3
221	611	225.285751	1.16117914	306.307923	305.035788	303.770308	306.307923	2.53761556	0.231218223	0	9.1	0	0	3
222	613	225.913901	1.16643334	306.319428	305.062486	303.78402	306.319428	2.53540839	0.231218223	0	9.1	0	0	3
223	616	226.559322	1.17168755	306.331154	305.089534	303.797375	306.331154	2.53377904	0.231218223	0	9.1	0	0	3
224	618	227.185205	1.17694175	306.342477	305.116234	303.810457	306.342477	2.53202061	0.231218223	0	9.1	0	0	3
225	620	227.828458	1.18219595	306.354025	305.143289	303.823263	306.354025	2.53076161	0.231218223	0	9.1	0	0	3
226	623	228.452279	1.18745016	306.365196	305.17001	303.835829	306.365196	2.52936658	0.231218223	0	9.1	0	0	3
227	625	229.093319	1.19270436	306.376602	305.197083	303.848133	306.376602	2.52846877	0.231218223	0	9.1	0	0	3
228	628	229.715262	1.19795857	306.387597	305.223793	303.860399	306.387597	2.52719794	0.231218223	0	9.1	0	0	3
229	630	230.353941	1.20321277	306.398835	305.251092	303.872363	306.398835	2.52647155	0.231218223	0	9.1	0	0	3
230	632	230.973836	1.20846697	306.409692	305.277921	303.884224	306.409692	2.52546842	0.231218223	0	9.1	0	0	3
231	635	231.610483	1.21372118	306.420787	305.30521	303.895723	306.420787	2.52506411	0.231218223	0	9.1	0	0	3
232	637	232.228511	1.21897538	306.431543	305.331971	303.907313	306.431543	2.52422957	0.231218223	0	9.1	0	0	3
233	640	232.863238	1.22422959	306.442515	305.359415	303.918592	306.442515	2.52392287	0.231218223	0	9.1	0	0	3
234	642	233.479548	1.22948379	306.453157	305.38637	303.929883	306.453157	2.52327425	0.231218223	0	9.1	0	0	3
235	645	234.112221	1.234738	306.464041	305.413845	303.940787	306.464041	2.52325476	0.231218223	0	9.1	0	0	3
236	647	234.726528	1.2399922	306.47458	305.440679	303.951838	306.47458	2.52274292	0.231218223	0	9.1	0	0	3
237	649	235.357203	1.2452464	306.48533	305.468239	303.962518	306.48533	2.52281189	0.231218223	0	9.1	0	0	3
238	652	235.969665	1.25050061	306.495759	305.495153	303.97332	306.495759	2.52243828	0.231218223	0	9.1	0	0	3
239	654	236.598192	1.25575481	306.506419	305.522776	303.983785	306.506419	2.52263318	0.231218223	0	9.1	0	0	3
240	657	237.208788	1.26100902	306.516768	305.549733	303.994393	306.516768	2.52237537	0.231218223	0	9.1	0	0	3
241	659	237.835358	1.26626322	306.527349	305.577422	304.004679	306.527349	2.52267036	0.231218223	0	9.1	0	0	3
242	661	238.444025	1.27151743	306.537612	305.604438	304.015102	306.537612	2.52251011	0.231218223	0	9.1	0	0	3
243	664	239.068774	1.27677163	306.548099	305.632192	304.025202	306.548099	2.5228969	0.231218223	0	9.1	0	0	3
244	666	239.675689	1.28202583	306.558291	305.659271	304.03547	306.558291	2.52282136	0.231218223	0	9.1	0	0	3
245	669	240.298631	1.28728004	306.552306	305.686931	304.045427	306.558291	2.51286364	0.231218223	0	9.2	0	0	3
246	671	240.903761	1.29253424	306.52648	305.71358	304.055529	306.558291	2.50276166	0.231218223	0	9.2	0	0	3
247	674	241.524949	1.29778845	306.494371	305.740542	304.065317	306.558291	2.49297418	0.231218223	0	9.2	0	0	3
248	676	242.128416	1.30304265	306.453209	305.766375	304.075285	306.558291	2.48300619	0.231218223	0	9.3	0	0	3
